cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,polintr,psppsgva,actrolga,psppipla,cptppola,polcmpl,trstprl,trstlgl,trstplt,trstprt,lrscale,stfeco,stfgov,stfdem,stfedu,gincdif,prtyban,prtvtdru,ctzcntr,atchctr,edulvla,eduyrs,mainact,emplrel,iorgact,uemp5yr,hinctnta,hincfel
RU,ESS1-9e01,1.0,10.12.2020,369410,ESS8e02_2,8,2.2,1978,2.49620389938354,3.71022701263428,4.985758313,18.4982951713585,1,1,2,1,1,,0,2,2,0,5,0,0,0,0,1,,66,1,5,3,12,66,1,10,2,6,3
RU,ESS1-9e01,1.0,10.12.2020,369411,ESS8e02_2,8,2.2,1979,0.998481452465057,0.344483584165573,4.985758313,1.71751189344554,1,1,4,1,1,,0,0,0,0,88,0,5,5,5,1,,1,1,6,5,12,66,1,5,2,3,2
RU,ESS1-9e01,1.0,10.12.2020,369412,ESS8e02_2,8,2.2,1983,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,4,1,1,1,1,,5,2,88,2,88,6,0,3,6,1,,1,1,2,5,14,66,1,2,2,6,3
RU,ESS1-9e01,1.0,10.12.2020,369413,ESS8e02_2,8,2.2,1984,1.99696290493011,0.607381939888,4.985758313,3.02825955596266,4,3,1,1,1,,0,0,0,0,88,0,0,0,88,1,,1,1,5,5,12,66,1,2,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,369414,ESS8e02_2,8,2.2,1987,0.998481452465057,2.05926036834717,4.985758313,10.2669745001183,2,2,1,1,1,,4,4,2,2,88,5,7,6,7,2,,1,1,6,3,14,66,1,5,6,7,1
RU,ESS1-9e01,1.0,10.12.2020,369415,ESS8e02_2,8,2.2,1988,0.998481452465057,2.01849412918091,4.985758313,10.0637238843054,2,2,2,2,2,,88,88,88,88,77,3,0,3,5,1,,66,1,9,3,13,66,1,10,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,369416,ESS8e02_2,8,2.2,1989,1.49772226810455,0.516725659370422,4.985758313,2.57626925174649,2,1,1,1,1,,3,2,0,0,10,5,0,5,7,2,,66,1,10,5,15,66,1,2,1,6,3
RU,ESS1-9e01,1.0,10.12.2020,369417,ESS8e02_2,8,2.2,1990,0.998481452465057,1.33039510250092,4.985758313,6.63302844186843,2,1,2,2,2,,5,2,88,2,8,5,0,0,9,1,,1,1,6,3,10,66,1,7,2,7,3
RU,ESS1-9e01,1.0,10.12.2020,369418,ESS8e02_2,8,2.2,1991,0.499240726232529,0.95097815990448,4.985758313,4.7413472662252,2,3,2,2,2,,88,88,88,88,88,0,3,8,9,1,,1,1,9,1,7,66,1,0,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,369419,ESS8e02_2,8,2.2,1992,0.998481452465057,1.90195631980896,4.985758313,9.48269453245041,3,2,1,2,1,,5,6,5,5,88,1,6,8,7,1,,1,1,8,2,8,66,1,0,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,369420,ESS8e02_2,8,2.2,1994,1.99696290493011,0.785226702690125,4.985758313,3.91495056052687,2,3,3,3,2,,0,0,0,0,7,3,2,3,10,2,,1,1,5,5,15,66,1,7,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,369421,ESS8e02_2,8,2.2,2000,1.49772226810455,3.08889007568359,4.985758313,15.4004593727827,4,2,2,3,2,,4,10,6,6,8,3,7,6,9,3,,13,1,9,3,15,66,6,66,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,369422,ESS8e02_2,8,2.2,2001,0.499240726232529,0.95097815990448,4.985758313,4.7413472662252,2,1,1,1,1,,6,8,6,6,88,2,7,88,88,1,,1,1,7,1,4,66,1,0,6,2,3
RU,ESS1-9e01,1.0,10.12.2020,369423,ESS8e02_2,8,2.2,2003,0.499240726232529,4.00043392181396,4.985758313,19.9451966812912,3,2,4,2,2,,5,6,4,4,4,4,6,6,4,2,,66,1,6,3,12,66,1,1,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,369424,ESS8e02_2,8,2.2,2005,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,3,4,4,4,3,,6,7,88,5,7,6,7,5,6,3,,1,1,6,5,13,66,1,5,6,6,4
RU,ESS1-9e01,1.0,10.12.2020,369425,ESS8e02_2,8,2.2,2007,0.998481452465057,0.344483584165573,4.985758313,1.71751189344554,3,5,4,5,3,,3,3,3,3,6,5,5,6,6,3,,66,1,3,5,13,66,1,1,6,2,3
RU,ESS1-9e01,1.0,10.12.2020,369426,ESS8e02_2,8,2.2,2009,0.998481452465057,0.392613351345062,4.985758313,1.95747528026343,4,3,1,2,1,,0,7,0,0,77,8,77,8,1,2,,66,1,4,5,15,66,2,10,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,369427,ESS8e02_2,8,2.2,2010,0.499240726232529,0.186760753393173,4.985758313,0.931143978772156,2,3,1,2,2,,4,2,2,2,2,1,4,4,0,2,,1,1,4,5,15,66,1,0,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,369428,ESS8e02_2,8,2.2,2011,0.998481452465057,0.590723276138306,4.985758313,2.94520348468915,3,5,2,2,2,,5,4,4,4,2,3,2,3,1,3,,66,1,1,5,14,66,1,0,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,369429,ESS8e02_2,8,2.2,2013,0.499240726232529,0.295361638069153,4.985758313,1.47260174234458,4,3,1,2,2,,88,88,88,88,2,4,4,77,2,4,,66,1,1,5,12,66,6,66,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,369430,ESS8e02_2,8,2.2,2014,0.998481452465057,1.33039510250092,4.985758313,6.63302844186843,3,3,2,1,1,,1,1,1,1,88,3,2,2,2,1,,2,1,4,3,13,66,1,0,6,3,3
RU,ESS1-9e01,1.0,10.12.2020,369431,ESS8e02_2,8,2.2,2015,0.499240726232529,0.95097815990448,4.985758313,4.7413472662252,4,1,1,1,3,,10,10,10,10,88,5,6,6,6,4,,66,1,3,1,7,66,6,66,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,369432,ESS8e02_2,8,2.2,2016,0.998481452465057,1.33039510250092,4.985758313,6.63302844186843,3,5,3,5,2,,2,88,8,8,6,3,5,3,3,2,,66,1,8,3,10,66,1,0,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,369433,ESS8e02_2,8,2.2,2017,0.998481452465057,2.57254791259766,4.985758313,12.8261021408246,2,1,1,1,1,,7,7,6,6,88,6,6,5,4,2,,66,1,8,3,12,66,1,0,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,369434,ESS8e02_2,8,2.2,2018,0.998481452465057,0.224259272217751,4.985758313,1.11810253072698,3,4,4,4,3,,5,7,8,8,10,4,6,6,4,1,,1,1,10,5,9,66,1,0,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,369435,ESS8e02_2,8,2.2,2019,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,4,2,1,2,1,,6,6,6,6,88,6,7,6,1,2,,88,1,10,5,16,66,1,0,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,369436,ESS8e02_2,8,2.2,2020,0.998481452465057,0.698036968708038,4.985758313,3.48024361951742,4,1,1,1,1,,8,8,7,7,88,7,8,8,7,1,,11,1,10,2,9,66,1,0,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,369437,ESS8e02_2,8,2.2,2021,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,3,1,1,2,2,,7,7,7,7,5,3,4,4,2,2,,13,1,10,5,17,66,1,0,6,2,3
RU,ESS1-9e01,1.0,10.12.2020,369438,ESS8e02_2,8,2.2,2022,0.998481452465057,1.43085741996765,4.985758313,7.13390927632145,4,3,1,2,1,,0,1,2,2,88,3,6,88,1,2,,13,1,10,2,10,66,1,0,6,6,2
RU,ESS1-9e01,1.0,10.12.2020,369439,ESS8e02_2,8,2.2,2023,0.998481452465057,0.373521506786346,4.985758313,1.86228795754431,3,5,2,3,3,,2,7,1,7,4,5,2,3,4,4,,20,1,3,5,17,66,1,0,2,2,4
RU,ESS1-9e01,1.0,10.12.2020,369440,ESS8e02_2,8,2.2,2027,0.499240726232529,1.04114234447479,4.985758313,5.19088409898151,3,3,2,3,3,,3,4,77,77,4,2,3,4,88,4,,66,1,1,2,7,6,1,0,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,369441,ESS8e02_2,8,2.2,2029,0.998481452465057,0.344483584165573,4.985758313,1.71751189344554,2,1,2,2,1,,2,0,2,0,5,0,4,0,0,1,,1,1,7,5,12,66,1,5,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,369442,ESS8e02_2,8,2.2,2031,0.998481452465057,0.224259272217751,4.985758313,1.11810253072698,1,2,2,2,2,,7,5,1,6,1,3,3,4,2,1,,2,1,10,5,18,66,1,7,6,4,2
RU,ESS1-9e01,1.0,10.12.2020,369443,ESS8e02_2,8,2.2,2033,1.49772226810455,0.336388915777206,4.985758313,1.67715383323726,2,2,2,2,2,,2,3,2,2,88,3,4,88,5,1,,1,1,8,5,15,66,1,6,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,369444,ESS8e02_2,8,2.2,2034,1.49772226810455,3.0354950428009,4.985758313,15.1342446437149,2,2,1,2,1,,8,3,10,10,7,5,5,5,4,1,,1,1,10,3,10,66,1,0,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,369445,ESS8e02_2,8,2.2,2035,0.998481452465057,2.57254791259766,4.985758313,12.8261021408246,2,3,3,4,5,,6,0,0,0,5,3,1,0,2,2,,66,1,3,3,11,66,1,0,1,1,4
RU,ESS1-9e01,1.0,10.12.2020,369446,ESS8e02_2,8,2.2,2039,0.499240726232529,0.172241792082787,4.985758313,0.858755946722771,4,1,1,1,4,,3,4,2,4,4,3,3,4,4,1,,1,1,7,5,20,66,1,3,1,5,4
RU,ESS1-9e01,1.0,10.12.2020,369447,ESS8e02_2,8,2.2,2040,1.49772226810455,0.560282230377197,4.985758313,2.79343178772929,1,2,4,3,4,,3,0,3,8,0,2,2,0,0,1,,2,1,10,5,19,66,1,5,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,369448,ESS8e02_2,8,2.2,2042,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,2,2,1,1,1,,1,0,1,1,5,0,0,0,1,1,,1,1,7,5,12,66,1,1,6,3,2
RU,ESS1-9e01,1.0,10.12.2020,369449,ESS8e02_2,8,2.2,2043,0.998481452465057,0.392613351345062,4.985758313,1.95747528026343,2,2,2,1,1,,3,1,4,2,5,2,4,2,0,2,,1,1,8,5,13,66,1,0,6,6,2
RU,ESS1-9e01,1.0,10.12.2020,369450,ESS8e02_2,8,2.2,2044,0.499240726232529,1.0118316411972,4.985758313,5.0447480164554,2,1,1,1,1,,0,2,1,1,88,1,5,3,2,1,,1,1,8,3,10,66,1,0,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,369451,ESS8e02_2,8,2.2,2046,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,1,1,4,1,4,,5,3,0,4,2,0,0,0,1,1,,66,1,5,5,15,66,1,8,6,2,3
RU,ESS1-9e01,1.0,10.12.2020,369452,ESS8e02_2,8,2.2,2050,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,1,2,3,3,2,,5,7,5,6,4,3,4,3,3,2,,1,1,7,5,17,66,1,4,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,369453,ESS8e02_2,8,2.2,2053,1.49772226810455,1.60513913631439,4.985758313,8.00283579240112,3,1,1,2,1,,5,3,0,4,9,5,3,5,5,1,,66,1,4,2,11,66,1,0,6,9,1
RU,ESS1-9e01,1.0,10.12.2020,369454,ESS8e02_2,8,2.2,2054,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,2,1,3,2,4,,0,5,0,0,5,1,1,1,0,1,,1,1,10,5,16,66,1,2,1,1,4
RU,ESS1-9e01,1.0,10.12.2020,369455,ESS8e02_2,8,2.2,2055,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,3,3,1,1,4,,9,7,7,7,88,88,8,88,8,1,,20,1,5,5,10,66,1,6,2,1,3
RU,ESS1-9e01,1.0,10.12.2020,369456,ESS8e02_2,8,2.2,2056,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,4,1,2,1,1,,8,88,7,7,8,7,8,5,5,2,,12,1,8,5,13,66,1,7,6,3,4
RU,ESS1-9e01,1.0,10.12.2020,369457,ESS8e02_2,8,2.2,2057,1.49772226810455,0.560282230377197,4.985758313,2.79343178772929,3,2,1,1,1,,4,6,3,5,4,7,8,8,7,1,,13,1,88,5,12,6,1,1,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,369458,ESS8e02_2,8,2.2,2058,0.998481452465057,2.57254791259766,4.985758313,12.8261021408246,2,2,2,2,2,,3,1,1,2,5,8,6,6,8,2,,1,1,8,3,10,66,1,3,1,77,2
RU,ESS1-9e01,1.0,10.12.2020,369459,ESS8e02_2,8,2.2,2059,1.49772226810455,4.00043392181396,4.985758313,19.9451966812912,2,1,1,2,2,,4,5,3,2,88,7,10,9,8,3,,1,1,88,3,11,66,1,1,2,88,3
RU,ESS1-9e01,1.0,10.12.2020,369460,ESS8e02_2,8,2.2,2061,0.998481452465057,0.224259272217751,4.985758313,1.11810253072698,2,2,8,3,3,,8,8,5,5,88,6,8,8,8,1,,8,1,7,5,15,66,3,3,2,4,4
RU,ESS1-9e01,1.0,10.12.2020,369461,ESS8e02_2,8,2.2,2063,0.499240726232529,1.0118316411972,4.985758313,5.0447480164554,3,2,1,1,1,,5,5,3,2,5,6,6,7,10,2,,66,1,8,3,10,66,1,5,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,369462,ESS8e02_2,8,2.2,2066,0.998481452465057,0.590723276138306,4.985758313,2.94520348468915,3,3,3,3,4,,4,3,4,4,7,5,7,7,6,2,,1,1,6,5,14,66,1,0,6,3,3
RU,ESS1-9e01,1.0,10.12.2020,369463,ESS8e02_2,8,2.2,2067,0.998481452465057,2.01849412918091,4.985758313,10.0637238843054,4,2,1,1,8,,6,7,7,7,88,8,10,10,9,2,,66,1,8,3,11,66,1,0,6,2,3
RU,ESS1-9e01,1.0,10.12.2020,369464,ESS8e02_2,8,2.2,2068,0.998481452465057,0.392613351345062,4.985758313,1.95747528026343,1,3,3,3,3,,5,5,5,5,6,6,5,5,6,2,,1,1,6,5,13,66,1,0,2,7,2
RU,ESS1-9e01,1.0,10.12.2020,369465,ESS8e02_2,8,2.2,2069,1.49772226810455,0.516725659370422,4.985758313,2.57626925174649,3,1,1,1,1,,3,3,3,3,5,6,7,7,4,3,,66,1,4,5,12,66,1,1,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,369466,ESS8e02_2,8,2.2,2072,0.499240726232529,0.715428709983826,4.985758313,3.56695463816072,3,2,3,3,3,,3,6,5,6,5,5,5,5,5,4,,66,1,5,2,9,66,1,3,1,1,4
RU,ESS1-9e01,1.0,10.12.2020,369467,ESS8e02_2,8,2.2,2073,1.49772226810455,3.08889007568359,4.985758313,15.4004593727827,3,3,8,3,7,,88,10,88,88,88,88,77,77,10,7,,66,1,88,3,11,66,6,66,6,88,8
RU,ESS1-9e01,1.0,10.12.2020,369468,ESS8e02_2,8,2.2,2074,0.499240726232529,0.349018484354019,4.985758313,1.74012180975871,2,3,1,2,3,,5,4,5,5,5,3,3,2,2,3,,66,2,3,2,9,66,1,3,1,1,7
RU,ESS1-9e01,1.0,10.12.2020,369469,ESS8e02_2,8,2.2,2075,0.998481452465057,0.344483584165573,4.985758313,1.71751189344554,2,2,2,2,2,,5,3,3,3,7,4,4,4,3,2,,13,1,10,5,11,66,1,0,2,88,2
RU,ESS1-9e01,1.0,10.12.2020,369470,ESS8e02_2,8,2.2,2076,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,3,1,2,2,2,,5,6,4,4,77,5,5,5,5,3,,77,1,8,5,13,66,1,1,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,369471,ESS8e02_2,8,2.2,2077,0.998481452465057,2.57254791259766,4.985758313,12.8261021408246,2,7,7,7,7,,10,10,10,10,77,77,10,77,4,7,,77,1,77,3,10,66,1,0,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,369472,ESS8e02_2,8,2.2,2079,0.998481452465057,0.224259272217751,4.985758313,1.11810253072698,1,2,2,1,2,,5,5,5,5,9,5,5,5,5,3,,1,1,10,5,16,66,1,1,2,6,2
RU,ESS1-9e01,1.0,10.12.2020,369473,ESS8e02_2,8,2.2,2080,0.499240726232529,0.151845484972,4.985758313,0.757064888990666,4,1,1,1,1,,5,5,5,4,7,7,7,7,6,3,,1,1,9,5,15,66,1,2,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,369474,ESS8e02_2,8,2.2,2082,0.998481452465057,0.392613351345062,4.985758313,1.95747528026343,2,3,3,3,2,,10,9,2,7,5,8,7,5,1,4,,1,1,10,5,17,66,1,10,6,7,4
RU,ESS1-9e01,1.0,10.12.2020,369475,ESS8e02_2,8,2.2,2083,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,3,4,4,1,8,,2,5,0,1,5,8,10,1,2,2,,8,1,8,5,15,66,1,1,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,369476,ESS8e02_2,8,2.2,2084,1.49772226810455,3.08889007568359,4.985758313,15.4004593727827,3,3,3,3,2,,8,8,4,7,5,7,8,7,6,2,,66,1,9,3,12,2,6,66,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,369477,ESS8e02_2,8,2.2,2085,0.499240726232529,0.151845484972,4.985758313,0.757064888990666,1,1,1,1,3,,5,9,3,4,88,3,5,5,5,2,,13,1,8,5,15,1,1,1,6,6,4
RU,ESS1-9e01,1.0,10.12.2020,369478,ESS8e02_2,8,2.2,2088,0.998481452465057,0.392613351345062,4.985758313,1.95747528026343,2,3,3,3,8,,2,3,4,5,88,1,1,1,3,2,,88,1,88,5,17,66,1,0,6,8,7
RU,ESS1-9e01,1.0,10.12.2020,369479,ESS8e02_2,8,2.2,2089,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,3,2,3,2,2,,2,3,2,2,5,3,3,3,4,3,,77,1,6,5,11,66,1,3,6,2,3
RU,ESS1-9e01,1.0,10.12.2020,369480,ESS8e02_2,8,2.2,2090,0.998481452465057,4.00043392181396,4.985758313,19.9451966812912,2,1,2,3,2,,6,5,5,5,3,3,5,5,6,1,,1,1,10,3,10,66,1,2,2,9,2
RU,ESS1-9e01,1.0,10.12.2020,369481,ESS8e02_2,8,2.2,2091,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,3,1,1,2,2,,88,88,88,88,88,5,7,5,6,3,,1,1,5,5,21,66,1,5,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,369482,ESS8e02_2,8,2.2,2092,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,3,1,1,1,2,,2,9,1,4,77,5,6,5,7,1,,66,1,9,5,16,66,1,2,6,7,4
RU,ESS1-9e01,1.0,10.12.2020,369483,ESS8e02_2,8,2.2,2093,0.998481452465057,0.590723276138306,4.985758313,2.94520348468915,2,3,2,3,2,,1,1,0,0,5,2,6,4,3,2,,1,1,9,5,17,66,1,0,6,7,4
RU,ESS1-9e01,1.0,10.12.2020,369484,ESS8e02_2,8,2.2,2094,0.499240726232529,1.00924706459045,4.985758313,5.0318619421527,3,1,1,1,1,,0,2,0,0,5,0,0,1,3,1,,66,1,5,3,12,66,1,2,6,5,3
RU,ESS1-9e01,1.0,10.12.2020,369485,ESS8e02_2,8,2.2,2096,0.998481452465057,0.392613351345062,4.985758313,1.95747528026343,2,3,2,2,1,,3,1,1,1,5,4,4,5,5,2,,2,1,7,5,15,66,1,0,2,7,3
RU,ESS1-9e01,1.0,10.12.2020,369486,ESS8e02_2,8,2.2,2100,1.49772226810455,0.455536723136902,4.985758313,2.27119600425659,2,3,3,3,3,,5,5,4,3,2,4,9,88,1,3,,2,1,8,5,18,66,1,1,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,369487,ESS8e02_2,8,2.2,2101,2.49620389938354,1.47680854797363,4.985758313,7.363010494769,2,1,8,2,8,,77,77,77,77,77,3,77,88,4,8,,77,1,88,5,16,1,1,1,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,369488,ESS8e02_2,8,2.2,2102,0.998481452465057,0.392613351345062,4.985758313,1.95747528026343,1,1,1,1,3,,0,2,0,0,5,2,1,1,3,2,,17,1,3,5,12,66,1,1,1,7,3
RU,ESS1-9e01,1.0,10.12.2020,369489,ESS8e02_2,8,2.2,2103,0.998481452465057,0.590723276138306,4.985758313,2.94520348468915,3,2,3,2,3,,3,3,2,1,5,3,5,3,5,3,,88,1,6,5,18,66,1,3,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,369490,ESS8e02_2,8,2.2,2104,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,2,1,1,1,1,,3,1,2,2,88,3,6,6,2,4,,11,1,10,5,16,66,1,7,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,369491,ESS8e02_2,8,2.2,2107,1.49772226810455,0.886085093021393,4.985758313,4.41780611855679,1,1,2,1,1,,1,1,1,1,77,0,0,0,0,3,,77,1,1,5,15,8,2,10,2,77,2
RU,ESS1-9e01,1.0,10.12.2020,369492,ESS8e02_2,8,2.2,2108,0.998481452465057,0.224259272217751,4.985758313,1.11810253072698,2,1,4,1,3,,0,0,0,0,88,0,0,1,0,1,,66,1,8,5,16,66,1,9,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,369493,ESS8e02_2,8,2.2,2109,1.49772226810455,3.08889007568359,4.985758313,15.4004593727827,3,1,1,1,1,,8,8,8,8,88,2,8,8,7,2,,66,1,10,3,12,66,6,66,6,88,3
RU,ESS1-9e01,1.0,10.12.2020,369494,ESS8e02_2,8,2.2,2111,0.499240726232529,0.172241792082787,4.985758313,0.858755946722771,3,3,2,3,3,,5,5,3,3,5,5,5,4,6,2,,66,1,5,5,16,66,1,0,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,369495,ESS8e02_2,8,2.2,2112,1.49772226810455,1.60513913631439,4.985758313,8.00283579240112,3,3,2,3,2,,3,4,3,3,5,5,4,6,5,1,,66,1,6,2,9,66,6,66,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,369496,ESS8e02_2,8,2.2,2113,1.49772226810455,3.85882472991943,4.985758313,19.2391674756058,3,3,1,3,1,,4,4,3,2,5,4,5,6,5,2,,66,1,6,3,11,66,1,5,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,369497,ESS8e02_2,8,2.2,2114,1.49772226810455,0.516725659370422,4.985758313,2.57626925174649,3,3,2,2,2,,3,3,2,2,5,5,4,6,5,2,,66,1,5,5,15,66,1,4,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,369498,ESS8e02_2,8,2.2,2115,1.49772226810455,0.886085093021393,4.985758313,4.41780611855679,3,1,1,1,1,,7,9,8,8,5,4,8,7,8,2,,1,1,10,5,14,66,6,66,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,369499,ESS8e02_2,8,2.2,2116,1.49772226810455,1.60513913631439,4.985758313,8.00283579240112,3,3,2,2,2,,4,4,3,3,5,5,4,6,6,2,,66,1,6,2,9,66,6,66,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,369500,ESS8e02_2,8,2.2,2117,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,3,1,1,1,1,,7,7,7,7,5,1,6,5,9,1,,1,1,10,5,15,66,1,0,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,369501,ESS8e02_2,8,2.2,2119,0.998481452465057,1.0700923204422,4.985758313,5.33522168232216,3,2,2,2,2,,3,3,4,4,5,5,5,4,6,2,,66,1,5,2,10,66,6,66,6,88,3
RU,ESS1-9e01,1.0,10.12.2020,369502,ESS8e02_2,8,2.2,2120,0.998481452465057,0.224259272217751,4.985758313,1.11810253072698,4,1,5,1,8,,0,0,0,0,77,0,0,0,3,1,,66,1,8,5,15,66,1,5,1,77,3
RU,ESS1-9e01,1.0,10.12.2020,369503,ESS8e02_2,8,2.2,2121,0.998481452465057,0.392613351345062,4.985758313,1.95747528026343,3,8,1,1,1,,5,3,1,1,5,2,4,5,88,2,,66,1,5,5,12,66,1,1,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,369504,ESS8e02_2,8,2.2,2122,0.499240726232529,4.00043392181396,4.985758313,19.9451966812912,4,1,1,1,1,,2,3,2,1,88,1,3,3,88,2,,66,1,4,3,10,66,6,66,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,369505,ESS8e02_2,8,2.2,2123,1.49772226810455,1.81178331375122,4.985758313,9.03311371788983,4,1,1,1,1,,1,1,2,1,88,1,2,3,5,2,,66,1,88,2,10,66,6,66,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,369506,ESS8e02_2,8,2.2,2124,1.49772226810455,0.516725659370422,4.985758313,2.57626925174649,4,1,1,1,1,,5,2,2,2,88,2,3,4,4,3,,66,1,5,5,15,66,6,66,6,77,8
RU,ESS1-9e01,1.0,10.12.2020,369507,ESS8e02_2,8,2.2,2125,0.499240726232529,0.196306675672531,4.985758313,0.978737640131717,4,1,1,1,1,,0,0,0,0,77,0,0,0,0,3,,66,1,0,5,14,66,1,0,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,369508,ESS8e02_2,8,2.2,2126,0.998481452465057,0.373521506786346,4.985758313,1.86228795754431,3,1,1,1,1,,1,1,1,1,88,0,0,0,88,1,,66,1,9,5,13,66,1,0,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,369509,ESS8e02_2,8,2.2,2127,0.998481452465057,0.303690969944,4.985758313,1.51412977798133,4,8,1,1,1,,7,6,6,6,88,3,4,4,4,3,,66,1,6,5,15,66,1,3,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,369510,ESS8e02_2,8,2.2,2132,0.499240726232529,0.112129636108875,4.985758313,0.55905126536349,4,1,1,1,1,,2,1,1,2,5,4,5,3,3,2,,66,1,4,5,16,66,1,1,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,369511,ESS8e02_2,8,2.2,2134,1.99696290493011,3.71022701263428,4.985758313,18.4982951713585,2,1,3,1,2,,6,5,6,4,88,0,6,7,3,8,,1,1,10,3,15,66,6,66,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,369512,ESS8e02_2,8,2.2,2138,1.49772226810455,1.81178331375122,4.985758313,9.03311371788983,2,3,3,2,2,,4,5,4,6,6,3,3,4,4,3,,66,1,7,2,10,66,6,66,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,369513,ESS8e02_2,8,2.2,2139,0.998481452465057,2.02366328239441,4.985758313,10.0894960329108,2,3,3,1,4,,10,10,10,10,10,5,8,88,6,2,,1,1,10,3,11,66,1,1,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,369514,ESS8e02_2,8,2.2,2140,1.49772226810455,0.455536723136902,4.985758313,2.27119600425659,2,2,2,2,3,,7,3,2,0,5,1,2,5,2,1,,66,1,8,5,15,66,1,8,6,88,8
RU,ESS1-9e01,1.0,10.12.2020,369515,ESS8e02_2,8,2.2,2141,1.49772226810455,1.60513913631439,4.985758313,8.00283579240112,2,1,1,1,1,,0,3,0,0,88,4,6,6,0,1,,1,1,0,2,12,66,6,66,6,8,1
RU,ESS1-9e01,1.0,10.12.2020,369516,ESS8e02_2,8,2.2,2142,0.998481452465057,1.0700923204422,4.985758313,5.33522168232216,3,1,3,1,3,,0,1,5,5,5,6,0,3,0,2,,66,1,4,2,9,66,1,0,6,4,3
